UUID        = 49904865-0078-4cf5-ad73-2cd0cd9e30bb
ScanDate    = 20191029_113315
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 32
NumVolumes  = 738
NumEchoes   = 1

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS  ECHO
   298      12         16791850         16791872     0
   298      20         16791850         16791872     0
   298      28         16791850         16791872     0
   298       7         16791886         16791909     0
   298      15         16791886         16791909     0
   298      23         16791886         16791909     0
   298      31         16791886         16791909     0
   298       2         16791923         16791945     0
   298      10         16791923         16791945     0
   298      18         16791923         16791945     0
   298      26         16791923         16791945     0
   298       5         16791959         16791982     0
   298      13         16791959         16791982     0
   298      21         16791959         16791982     0
   298      29         16791959         16791982     0
   299       0         16792004         16792026     0
   299       8         16792004         16792026     0
   299      16         16792004         16792026     0
   299      24         16792004         16792026     0
   299       3         16792040         16792063     0
   299      11         16792040         16792063     0
   299      19         16792040         16792063     0
   299      27         16792040         16792063     0
   299       6         16792077         16792099     0
   299      14         16792077         16792099     0
   299      22         16792077         16792099     0
   299      30         16792077         16792099     0
   299       1         16792113         16792136     0
   299       9         16792113         16792136     0
   299      17         16792113         16792136     0
   299      25         16792113         16792136     0
   299       4         16792150         16792172     0
   299      12         16792150         16792172     0
   299      20         16792150         16792172     0
   299      28         16792150         16792172     0
   299       7         16792186         16792209     0
   299      15         16792186         16792209     0
   299      23         16792186         16792209     0
   299      31         16792186         16792209     0
   299       2         16792223         16792245     0
   299      10         16792223         16792245     0
   299      18         16792223         16792245     0
   299      26         16792223         16792245     0
   299       5         16792259         16792282     0
   299      13         16792259         16792282     0
   299      21         16792259         16792282     0
   299      29         16792259         16792282     0
   300       0         16792304         16792326     0
   300       8         16792304         16792326     0
   300      16         16792304         16792326     0
   300      24         16792304         16792326     0
   300       3         16792340         16792363     0
   300      11         16792340         16792363     0
   300      19         16792340         16792363     0
   300      27         16792340         16792363     0
   300       6         16792377         16792399     0
   300      14         16792377         16792399     0
   300      22         16792377         16792399     0
   300      30         16792377         16792399     0
   300       1         16792413         16792436     0
   300       9         16792413         16792436     0
   300      17         16792413         16792436     0
   300      25         16792413         16792436     0
   300       4         16792450         16792472     0
   300      12         16792450         16792472     0
   300      20         16792450         16792472     0
   300      28         16792450         16792472     0
   300       7         16792486         16792509     0
   300      15         16792486         16792509     0
   300      23         16792486         16792509     0
   300      31         16792486         16792509     0
   300       2         16792523         16792545     0
   300      10         16792523         16792545     0
   300      18         16792523         16792545     0
   300      26         16792523         16792545     0
   300       5         16792559         16792582     0
   300      13         16792559         16792582     0
   300      21         16792559         16792582     0
   300      29         16792559         16792582     0
   301       0         16792604         16792626     0
   301       8         16792604         16792626     0
   301      16         16792604         16792626     0
   301      24         16792604         16792626     0
   301       3         16792640         16792663     0
   301      11         16792640         16792663     0
   301      19         16792640         16792663     0
   301      27         16792640         16792663     0
   301       6         16792677         16792699     0
   301      14         16792677         16792699     0
   301      22         16792677         16792699     0
   301      30         16792677         16792699     0
   301       1         16792713         16792736     0
   301       9         16792713         16792736     0
   301      17         16792713         16792736     0
   301      25         16792713         16792736     0
   301       4         16792750         16792772     0
   301      12         16792750         16792772     0
   301      20         16792750         16792772     0
   301      28         16792750         16792772     0
   301       7         16792786         16792809     0
   301      15         16792786         16792809     0
   301      23         16792786         16792809     0
   301      31         16792786         16792809     0
   301       2         16792823         16792845     0
   301      10         16792823         16792845     0
   301      18         16792823         16792845     0
   301      26         16792823         16792845     0
   301       5         16792859         16792882     0
   301      13         16792859         16792882     0
   301      21         16792859         16792882     0
   301      29         16792859         16792882     0
   302       0         16792904         16792926     0
   302       8         16792904         16792926     0
   302      16         16792904         16792926     0
   302      24         16792904         16792926     0
   302       3         16792940         16792963     0
   302      11         16792940         16792963     0
   302      19         16792940         16792963     0
   302      27         16792940         16792963     0
   302       6         16792977         16792999     0
   302      14         16792977         16792999     0
   302      22         16792977         16792999     0
   302      30         16792977         16792999     0
   302       1         16793013         16793036     0
   302       9         16793013         16793036     0
   302      17         16793013         16793036     0
   302      25         16793013         16793036     0
   302       4         16793050         16793072     0
   302      12         16793050         16793072     0
   302      20         16793050         16793072     0
   302      28         16793050         16793072     0
   302       7         16793086         16793109     0
   302      15         16793086         16793109     0
   302      23         16793086         16793109     0
   302      31         16793086         16793109     0
   302       2         16793123         16793145     0
   302      10         16793123         16793145     0
   302      18         16793123         16793145     0
   302      26         16793123         16793145     0
   302       5         16793159         16793182     0
   302      13         16793159         16793182     0
   302      21         16793159         16793182     0
   302      29         16793159         16793182     0
   303       0         16793204         16793226     0
   303       8         16793204         16793226     0
   303      16         16793204         16793226     0
   303      24         16793204         16793226     0
   303       3         16793240         16793263     0
   303      11         16793240         16793263     0
   303      19         16793240         16793263     0
   303      27         16793240         16793263     0
   303       6         16793277         16793299     0
   303      14         16793277         16793299     0
   303      22         16793277         16793299     0
   303      30         16793277         16793299     0
   303       1         16793313         16793336     0
   303       9         16793313         16793336     0
   303      17         16793313         16793336     0
   303      25         16793313         16793336     0
   303       4         16793350         16793372     0
   303      12         16793350         16793372     0
   303      20         16793350         16793372     0
   303      28         16793350         16793372     0
   303       7         16793386         16793409     0
   303      15         16793386         16793409     0
   303      23         16793386         16793409     0
   303      31         16793386         16793409     0
   303       2         16793423         16793445     0
   303      10         16793423         16793445     0
   303      18         16793423         16793445     0
   303      26         16793423         16793445     0
   303       5         16793459         16793482     0
   303      13         16793459         16793482     0
   303      21         16793459         16793482     0
   303      29         16793459         16793482     0
   304       0         16793504         16793526     0
   304       8         16793504         16793526     0
   304      16         16793504         16793526     0
   304      24         16793504         16793526     0
   304       3         16793540         16793563     0
   304      11         16793540         16793563     0
   304      19         16793540         16793563     0
   304      27         16793540         16793563     0
   304       6         16793577         16793599     0
   304      14         16793577         16793599     0
   304      22         16793577         16793599     0
   304      30         16793577         16793599     0
   304       1         16793613         16793636     0
   304       9         16793613         16793636     0
   304      17         16793613         16793636     0
   304      25         16793613         16793636     0
   304       4         16793650         16793672     0
   304      12         16793650         16793672     0
   304      20         16793650         16793672     0
   304      28         16793650         16793672     0
   304       7         16793686         16793709     0
   304      15         16793686         16793709     0
   304      23         16793686         16793709     0
   304      31         16793686         16793709     0
   304       2         16793723         16793745     0
   304      10         16793723         16793745     0
   304      18         16793723         16793745     0
   304      26         16793723         16793745     0
   304       5         16793759         16793782     0
   304      13         16793759         16793782     0
   304      21         16793759         16793782     0
   304      29         16793759         16793782     0
   305       0         16793804         16793826     0
   305       8         16793804         16793826     0
   305      16         16793804         16793826     0
   305      24         16793804         16793826     0
   305       3         16793840         16793863     0
   305      11         16793840         16793863     0
   305      19         16793840         16793863     0
   305      27         16793840         16793863     0
   305       6         16793877         16793899     0
   305      14         16793877         16793899     0
   305      22         16793877         16793899     0
   305      30         16793877         16793899     0
   305       1         16793913         16793936     0
   305       9         16793913         16793936     0
   305      17         16793913         16793936     0
   305      25         16793913         16793936     0
   305       4         16793950         16793972     0
   305      12         16793950         16793972     0
   305      20         16793950         16793972     0
   305      28         16793950         16793972     0
   305       7         16793986         16794009     0
   305      15         16793986         16794009     0
   305      23         16793986         16794009     0
   305      31         16793986         16794009     0
   305       2         16794023         16794045     0
   305      10         16794023         16794045     0
   305      18         16794023         16794045     0
   305      26         16794023         16794045     0
   305       5         16794059         16794082     0
   305      13         16794059         16794082     0
   305      21         16794059         16794082     0
   305      29         16794059         16794082     0
   306       0         16794104         16794126     0
   306       8         16794104         16794126     0
   306      16         16794104         16794126     0
   306      24         16794104         16794126     0
   306       3         16794140         16794163     0
   306      11         16794140         16794163     0
   306      19         16794140         16794163     0
   306      27         16794140         16794163     0
   306       6         16794177         16794199     0
   306      14         16794177         16794199     0
   306      22         16794177         16794199     0
   306      30         16794177         16794199     0
   306       1         16794213         16794236     0
   306       9         16794213         16794236     0
   306      17         16794213         16794236     0
   306      25         16794213         16794236     0
   306       4         16794250         16794272     0
   306      12         16794250         16794272     0
   306      20         16794250         16794272     0
   306      28         16794250         16794272     0
   306       7         16794286         16794309     0
   306      15         16794286         16794309     0
   306      23         16794286         16794309     0
   306      31         16794286         16794309     0
   306       2         16794323         16794345     0
   306      10         16794323         16794345     0
   306      18         16794323         16794345     0
   306      26         16794323         16794345     0
   306       5         16794359         16794382     0
   306      13         16794359         16794382     0
   306      21         16794359         16794382     0
   306      29         16794359         16794382     0
   307       0         16794404         16794426     0
   307       8         16794404         16794426     0
   307      16         16794404         16794426     0
   307      24         16794404         16794426     0
   307       3         16794440         16794463     0
   307      11         16794440         16794463     0
   307      19         16794440         16794463     0
   307      27         16794440         16794463     0
   307       6         16794477         16794499     0
   307      14         16794477         16794499     0
   307      22         16794477         16794499     0
   307      30         16794477         16794499     0
   307       1         16794513         16794536     0
   307       9         16794513         16794536     0
   307      17         16794513         16794536     0
   307      25         16794513         16794536     0
   307       4         16794550         16794572     0
   307      12         16794550         16794572     0
   307      20         16794550         16794572     0
   307      28         16794550         16794572     0
   307       7         16794586         16794609     0
   307      15         16794586         16794609     0
   307      23         16794586         16794609     0
   307      31         16794586         16794609     0
   307       2         16794623         16794645     0
   307      10         16794623         16794645     0
   307      18         16794623         16794645     0
   307      26         16794623         16794645     0
   307       5         16794659         16794682     0
   307      13         16794659         16794682     0
   307      21         16794659         16794682     0
   307      29         16794659         16794682     0
   308       0         16794704         16794726     0
   308       8         16794704         16794726     0
   308      16         16794704         16794726     0
   308      24         16794704         16794726     0
   308       3         16794740         16794763     0
   308      11         16794740         16794763     0
   308      19         16794740         16794763     0
   308      27         16794740         16794763     0
   308       6         16794777         16794799     0
   308      14         16794777         16794799     0
   308      22         16794777         16794799     0
   308      30         16794777         16794799     0
   308       1         16794813         16794836     0
   308       9         16794813         16794836     0
   308      17         16794813         16794836     0
   308      25         16794813         16794836     0
   308       4         16794850         16794872     0
   308      12         16794850         16794872     0
   308      20         16794850         16794872     0
   308      28         16794850         16794872     0
   308       7         16794886         16794909     0
   308      15         16794886         16794909     0
   308      23         16794886         16794909     0
   308      31         16794886         16794909     0
   308       2         16794923         16794945     0
   308      10         16794923         16794945     0
   308      18         16794923         16794945     0
   308      26         16794923         16794945     0
   308       5         16794959         16794982     0
   308      13         16794959         16794982     0
   308      21         16794959         16794982     0
   308      29         16794959         16794982     0
   309       0         16795004         16795026     0
   309       8         16795004         16795026     0
   309      16         16795004         16795026     0
   309      24         16795004         16795026     0
   309       3         16795040         16795063     0
   309      11         16795040         16795063     0
   309      19         16795040         16795063     0
   309      27         16795040         16795063     0
   309       6         16795077         16795099     0
   309      14         16795077         16795099     0
   309      22         16795077         16795099     0
   309      30         16795077         16795099     0
   309       1         16795113         16795136     0
   309       9         16795113         16795136     0
   309      17         16795113         16795136     0
   309      25         16795113         16795136     0
   309       4         16795150         16795172     0
   309      12         16795150         16795172     0
   309      20         16795150         16795172     0
   309      28         16795150         16795172     0
   309       7         16795186         16795209     0
   309      15         16795186         16795209     0
   309      23         16795186         16795209     0
   309      31         16795186         16795209     0
   309       2         16795223         16795245     0
   309      10         16795223         16795245     0
   309      18         16795223         16795245     0
   309      26         16795223         16795245     0
   309       5         16795259         16795282     0
   309      13         16795259         16795282     0
   309      21         16795259         16795282     0
   309      29         16795259         16795282     0
   310       0         16795304         16795326     0
   310       8         16795304         16795326     0
   310      16         16795304         16795326     0
   310      24         16795304         16795326     0
   310       3         16795340         16795363     0
   310      11         16795340         16795363     0
   310      19         16795340         16795363     0
   310      27         16795340         16795363     0
   310       6         16795377         16795399     0
   310      14         16795377         16795399     0
   310      22         16795377         16795399     0
   310      30         16795377         16795399     0
   310       1         16795413         16795436     0
   310       9         16795413         16795436     0
   310      17         16795413         16795436     0
   310      25         16795413         16795436     0
   310       4         16795450         16795472     0
   310      12         16795450         16795472     0
   310      20         16795450         16795472     0
   310      28         16795450         16795472     0
   310       7         16795486         16795509     0
   310      15         16795486         16795509     0
   310      23         16795486         16795509     0
   310      31         16795486         16795509     0
   310       2         16795523         16795545     0
   310      10         16795523         16795545     0
   310      18         16795523         16795545     0
   310      26         16795523         16795545     0
   310       5         16795559         16795582     0
   310      13         16795559         16795582     0
   310      21         16795559         16795582     0
   310      29         16795559         16795582     0
   311       0         16795604         16795626     0
   311       8         16795604         16795626     0
   311      16         16795604         16795626     0
   311      24         16795604         16795626     0
   311       3         16795640         16795663     0
   311      11         16795640         16795663     0
   311      19         16795640         16795663     0
   311      27         16795640         16795663     0
   311       6         16795677         16795699     0
   311      14         16795677         16795699     0
   311      22         16795677         16795699     0
   311      30         16795677         16795699     0
   311       1         16795713         16795736     0
   311       9         16795713         16795736     0
   311      17         16795713         16795736     0
   311      25         16795713         16795736     0
   311       4         16795750         16795772     0
   311      12         16795750         16795772     0
   311      20         16795750         16795772     0
   311      28         16795750         16795772     0
   311       7         16795786         16795809     0
   311      15         16795786         16795809     0
   311      23         16795786         16795809     0
   311      31         16795786         16795809     0
   311       2         16795823         16795845     0
   311      10         16795823         16795845     0
   311      18         16795823         16795845     0
   311      26         16795823         16795845     0
   311       5         16795859         16795882     0
   311      13         16795859         16795882     0
   311      21         16795859         16795882     0
   311      29         16795859         16795882     0
   312       0         16795904         16795926     0
   312       8         16795904         16795926     0
   312      16         16795904         16795926     0
   312      24         16795904         16795926     0
   312       3         16795940         16795963     0
   312      11         16795940         16795963     0
   312      19         16795940         16795963     0
   312      27         16795940         16795963     0
   312       6         16795977         16795999     0
   312      14         16795977         16795999     0
   312      22         16795977         16795999     0
   312      30         16795977         16795999     0
   312       1         16796013         16796036     0
   312       9         16796013         16796036     0
   312      17         16796013         16796036     0
   312      25         16796013         16796036     0
   312       4         16796050         16796072     0
   312      12         16796050         16796072     0
   312      20         16796050         16796072     0
   312      28         16796050         16796072     0
   312       7         16796086         16796109     0
   312      15         16796086         16796109     0
   312      23         16796086         16796109     0
   312      31         16796086         16796109     0
   312       2         16796123         16796145     0
   312      10         16796123         16796145     0
   312      18         16796123         16796145     0
   312      26         16796123         16796145     0
   312       5         16796159         16796182     0
   312      13         16796159         16796182     0
   312      21         16796159         16796182     0
   312      29         16796159         16796182     0
   313       0         16796204         16796226     0
   313       8         16796204         16796226     0
   313      16         16796204         16796226     0
   313      24         16796204         16796226     0
   313       3         16796240         16796263     0
   313      11         16796240         16796263     0
   313      19         16796240         16796263     0
   313      27         16796240         16796263     0
   313       6         16796277         16796299     0
   313      14         16796277         16796299     0
   313      22         16796277         16796299     0
   313      30         16796277         16796299     0
   313       1         16796313         16796336     0
   313       9         16796313         16796336     0
   313      17         16796313         16796336     0
   313      25         16796313         16796336     0
   313       4         16796350         16796372     0
   313      12         16796350         16796372     0
   313      20         16796350         16796372     0
   313      28         16796350         16796372     0
   313       7         16796386         16796409     0
   313      15         16796386         16796409     0
   313      23         16796386         16796409     0
   313      31         16796386         16796409     0
   313       2         16796423         16796445     0
   313      10         16796423         16796445     0
   313      18         16796423         16796445     0
   313      26         16796423         16796445     0
   313       5         16796459         16796482     0
   313      13         16796459         16796482     0
   313      21         16796459         16796482     0
   313      29         16796459         16796482     0
   314       0         16796504         16796526     0
   314       8         16796504         16796526     0
   314      16         16796504         16796526     0
   314      24         16796504         16796526     0
   314       3         16796540         16796563     0
   314      11         16796540         16796563     0
   314      19         16796540         16796563     0
   314      27         16796540         16796563     0
   314       6         16796577         16796599     0
   314      14         16796577         16796599     0
   314      22         16796577         16796599     0
   314      30         16796577         16796599     0
   314       1         16796613         16796636     0
   314       9         16796613         16796636     0
   314      17         16796613         16796636     0
   314      25         16796613         16796636     0
   314       4         16796650         16796672     0
   314      12         16796650         16796672     0
   314      20         16796650         16796672     0
   314      28         16796650         16796672     0
   314       7         16796686         16796709     0
   314      15         16796686         16796709     0
   314      23         16796686         16796709     0
   314      31         16796686         16796709     0
   314       2         16796723         16796745     0
   314      10         16796723         16796745     0
   314      18         16796723         16796745     0
   314      26         16796723         16796745     0
   314       5         16796759         16796782     0
   314      13         16796759         16796782     0
   314      21         16796759         16796782     0
   314      29         16796759         16796782     0
   315       0         16796804         16796826     0
   315       8         16796804         16796826     0
   315      16         16796804         16796826     0
   315      24         16796804         16796826     0
   315       3         16796840         16796863     0
   315      11         16796840         16796863     0
   315      19         16796840         16796863     0
   315      27         16796840         16796863     0
   315       6         16796877         16796899     0
   315      14         16796877         16796899     0
   315      22         16796877         16796899     0
   315      30         16796877         16796899     0
   315       1         16796913         16796936     0
   315       9         16796913         16796936     0
   315      17         16796913         16796936     0
   315      25         16796913         16796936     0
   315       4         16796950         16796972     0
   315      12         16796950         16796972     0
   315      20         16796950         16796972     0
   315      28         16796950         16796972     0
   315       7         16796986         16797009     0
   315      15         16796986         16797009     0
   315      23         16796986         16797009     0
   315      31         16796986         16797009     0
   315       2         16797023         16797045     0
   315      10         16797023         16797045     0
   315      18         16797023         16797045     0
   315      26         16797023         16797045     0
   315       5         16797059         16797082     0
   315      13         16797059         16797082     0
   315      21         16797059         16797082     0
   315      29         16797059         16797082     0
   316       0         16797104         16797126     0
   316       8         16797104         16797126     0
   316      16         16797104         16797126     0
   316      24         16797104         16797126     0
   316       3         16797140         16797163     0
   316      11         16797140         16797163     0
   316      19         16797140         16797163     0
   316      27         16797140         16797163     0
   316       6         16797177         16797199     0
   316      14         16797177         16797199     0
   316      22         16797177         16797199     0
   316      30         16797177         16797199     0
   316       1         16797213         16797236     0
   316       9         16797213         16797236     0
   316      17         16797213         16797236     0
   316      25         16797213         16797236     0
   316       4         16797250         16797272     0
   316      12         16797250         16797272     0
   316      20         16797250         16797272     0
   316      28         16797250         16797272     0
   316       7         16797286         16797309     0
   316      15         16797286         16797309     0
   316      23         16797286         16797309     0
   316      31         16797286         16797309     0
   316       2         16797323         16797345     0
   316      10         16797323         16797345     0
   316      18         16797323         16797345     0
   316      26         16797323         16797345     0
   316       5         16797359         16797382     0
   316      13         16797359         16797382     0
   316      21         16797359         16797382     0
   316      29         16797359         16797382     0
   317       0         16797404         16797426     0
   317       8         16797404         16797426     0
   317      16         16797404         16797426     0
   317      24         16797404         16797426     0
   317       3         16797440         16797463     0
   317      11         16797440         16797463     0
   317      19         16797440         16797463     0
   317      27         16797440         16797463     0
   317       6         16797477         16797499     0
   317      14         16797477         16797499     0
   317      22         16797477         16797499     0
   317      30         16797477         16797499     0
   317       1         16797513         16797536     0
   317       9         16797513         16797536     0
   317      17         16797513         16797536     0
   317      25         16797513         16797536     0
   317       4         16797550         16797572     0
   317      12         16797550         16797572     0
   317      20         16797550         16797572     0
   317      28         16797550         16797572     0
   317       7         16797586         16797609     0
   317      15         16797586         16797609     0
   317      23         16797586         16797609     0
   317      31         16797586         16797609     0
   317       2         16797623         16797645     0
   317      10         16797623         16797645     0
   317      18         16797623         16797645     0
   317      26         16797623         16797645     0
   317       5         16797659         16797682     0
   317      13         16797659         16797682     0
   317      21         16797659         16797682     0
   317      29         16797659         16797682     0
   318       0         16797704         16797726     0
   318       8         16797704         16797726     0
   318      16         16797704         16797726     0
   318      24         16797704         16797726     0
   318       3         16797740         16797763     0
   318      11         16797740         16797763     0
   318      19         16797740         16797763     0
   318      27         16797740         16797763     0
   318       6         16797777         16797799     0
   318      14         16797777         16797799     0
   318      22         16797777         16797799     0
   318      30         16797777         16797799     0
   318       1         16797813         16797836     0
   318       9         16797813         16797836     0
   318      17         16797813         16797836     0
   318      25         16797813         16797836     0
   318       4         16797850         16797872     0
   318      12         16797850         16797872     0
   318      20         16797850         16797872     0
   318      28         16797850         16797872     0
   318       7         16797886         16797909     0
   318      15         16797886         16797909     0
   318      23         16797886         16797909     0
   318      31         16797886         16797909     0
   318       2         16797923         16797945     0
   318      10         16797923         16797945     0
   318      18         16797923         16797945     0
   318      26         16797923         16797945     0
   318       5         16797959         16797982     0
   318      13         16797959         16797982     0
   318      21         16797959         16797982     0
   318      29         16797959         16797982     0
   319       0         16798004         16798026     0
   319       8         16798004         16798026     0
   319      16         16798004         16798026     0
   319      24         16798004         16798026     0
   319       3         16798040         16798063     0
   319      11         16798040         16798063     0
   319      19         16798040         16798063     0
   319      27         16798040         16798063     0
   319       6         16798077         16798099     0
   319      14         16798077         16798099     0
   319      22         16798077         16798099     0
   319      30         16798077         16798099     0
   319       1         16798113         16798136     0
   319       9         16798113         16798136     0
   319      17         16798113         16798136     0
   319      25         16798113         16798136     0
   319       4         16798150         16798172     0
   319      12         16798150         16798172     0
   319      20         16798150         16798172     0
   319      28         16798150         16798172     0
   319       7         16798186         16798209     0
   319      15         16798186         16798209     0
   319      23         16798186         16798209     0
   319      31         16798186         16798209     0
   319       2         16798223         16798245     0
   319      10         16798223         16798245     0
   319      18         16798223         16798245     0
   319      26         16798223         16798245     0
   319       5         16798259         16798282     0
   319      13         16798259         16798282     0
   319      21         16798259         16798282     0
   319      29         16798259         16798282     0
   320       0         16798304         16798326     0
   320       8         16798304         16798326     0
   320      16         16798304         16798326     0
   320      24         16798304         16798326     0
   320       3         16798340         16798363     0
   320      11         16798340         16798363     0
   320      19         16798340         16798363     0
   320      27         16798340         16798363     0
   320       6         16798377         16798399     0
   320      14         16798377         16798399     0
   320      22         16798377         16798399     0
   320      30         16798377         16798399     0
   320       1         16798413         16798436     0
   320       9         16798413         16798436     0
   320      17         16798413         16798436     0
   320      25         16798413         16798436     0
   320       4         16798450         16798472     0
   320      12         16798450         16798472     0
   320      20         16798450         16798472     0
   320      28         16798450         16798472     0
   320       7         16798486         16798509     0
   320      15         16798486         16798509     0
   320      23         16798486         16798509     0
   320      31         16798486         16798509     0
   320       2         16798523         16798545     0
   320      10         16798523         16798545     0
   320      18         16798523         16798545     0
   320      26         16798523         16798545     0
   320       5         16798559         16798582     0
   320      13         16798559         16798582     0
   320      21         16798559         16798582     0
   320      29         16798559         16798582     0
   321       0         16798604         16798626     0
   321       8         16798604         16798626     0
   321      16         16798604         16798626     0
   321      24         16798604         16798626     0
   321       3         16798640         16798663     0
   321      11         16798640         16798663     0
   321      19         16798640         16798663     0
   321      27         16798640         16798663     0
   321       6         16798677         16798699     0
   321      14         16798677         16798699     0
   321      22         16798677         16798699     0
   321      30         16798677         16798699     0
   321       1         16798713         16798736     0
   321       9         16798713         16798736     0
   321      17         16798713         16798736     0
   321      25         16798713         16798736     0
   321       4         16798750         16798772     0
   321      12         16798750         16798772     0
   321      20         16798750         16798772     0
   321      28         16798750         16798772     0
   321       7         16798786         16798809     0
   321      15         16798786         16798809     0
   321      23         16798786         16798809     0
   321      31         16798786         16798809     0
   321       2         16798823         16798845     0
   321      10         16798823         16798845     0
   321      18         16798823         16798845     0
   321      26         16798823         16798845     0
   321       5         16798859         16798882     0
   321      13         16798859         16798882     0
   321      21         16798859         16798882     0
   321      29         16798859         16798882     0
   322       0         16798904         16798926     0
   322       8         16798904         16798926     0
   322      16         16798904         16798926     0
   322      24         16798904         16798926     0
   322       3         16798940         16798963     0
   322      11         16798940         16798963     0
   322      19         16798940         16798963     0
   322      27         16798940         16798963     0
   322       6         16798977         16798999     0
   322      14         16798977         16798999     0
   322      22         16798977         16798999     0
   322      30         16798977         16798999     0
   322       1         16799013         16799036     0
   322       9         16799013         16799036     0
   322      17         16799013         16799036     0
   322      25         16799013         16799036     0
   322       4         16799050         16799072     0
   322      12         16799050         16799072     0
   322      20         16799050         16799072     0
   322      28         16799050         16799072     0
   322       7         16799086         16799109     0
   322      15         16799086         16799109     0
   322      23         16799086         16799109     0
   322      31         16799086         16799109     0
   322       2         16799123         16799145     0
   322      10         16799123         16799145     0
   322      18         16799123         16799145     0
   322      26         16799123         16799145     0
   322       5         16799159         16799182     0
   322      13         16799159         16799182     0
   322      21         16799159         16799182     0
   322      29         16799159         16799182     0
   323       0         16799204         16799226     0
   323       8         16799204         16799226     0
   323      16         16799204         16799226     0
   323      24         16799204         16799226     0
   323       3         16799240         16799263     0
   323      11         16799240         16799263     0
   323      19         16799240         16799263     0
   323      27         16799240         16799263     0
   323       6         16799277         16799299     0
   323      14         16799277         16799299     0
   323      22         16799277         16799299     0
   323      30         16799277         16799299     0
   323       1         16799313         16799336     0
   323       9         16799313         16799336     0
   323      17         16799313         16799336     0
   323      25         16799313         16799336     0
   323       4         16799350         16799372     0
   323      12         16799350         16799372     0
   323      20         16799350         16799372     0
   323      28         16799350         16799372     0
   323       7         16799386         16799409     0
   323      15         16799386         16799409     0
   323      23         16799386         16799409     0
   323      31         16799386         16799409     0
   323       2         16799423         16799445     0
   323      10         16799423         16799445     0
   323      18         16799423         16799445     0
   323      26         16799423         16799445     0
   323       5         16799459         16799482     0
   323      13         16799459         16799482     0
   323      21         16799459         16799482     0
   323      29         16799459         16799482     0
   324       0         16799504         16799526     0
   324       8         16799504         16799526     0
   324      16         16799504         16799526     0
   324      24         16799504         16799526     0
